ID,Japanese,English,Chinese,EnglishCensored,Korean,German
9018,,"Server Abisso, Livello 19",深淵伺服器　19層,,어비스 서버 19층,"Abyss-Server, Ebene 19"
9019,,"Server Abisso, Livello 20",深淵伺服器　20層,,어비스 서버 20층,"Abyss-Server, Ebene 20"
9020,,"Server Abisso, Livello 21",深淵伺服器　21層,,어비스 서버 21층,"Abyss-Server, Ebene 21"
9021,,"Server Abisso, Livello 22",深淵伺服器　22層,,어비스 서버 22층,"Abyss-Server, Ebene 22"
9022,,"Server Abisso, Livello 23",深淵伺服器　23層,,어비스 서버 23층,"Abyss-Server, Ebene 23"
9023,,"Server Abisso, Livello 24",深淵伺服器　24層,,어비스 서버 24층,"Abyss-Server, Ebene 24"
9024,,"Server Abisso, Livello 25",深淵伺服器　25層,,어비스 서버 25층,"Abyss-Server, Ebene 25"
9025,,"Server Abisso, Livello 26",深淵伺服器　26層,,어비스 서버 26층,"Abyss-Server, Ebene 26"
9026,,"Server Abisso, Livello 27",深淵伺服器　27層,,어비스 서버 27층,"Abyss-Server, Ebene 27"
9027,,"Server Abisso, Livello 28",深淵伺服器　28層,,어비스 서버 28층,"Abyss-Server, Ebene 28"
9028,,"Server Abisso, Livello 29",深淵伺服器　29層,,어비스 서버 29층,"Abyss-Server, Ebene 29"
9029,,"Server Abisso, Livello 30",深淵伺服器　30層,,어비스 서버 30층,"Abyss-Server, Ebene 30"
9030,,Questo compagno è già stato contattato.,已聯絡該夥伴,,이 동료에게는 이미 연락했다.,Dieser Kamerad wurde bereits kontaktiert.
10000,,"Ora puoi portare Beelzemon con te in
alcuni casi!",能跟墮天地獄獸一起去部份委託了！,,"베르제브몬을 일부 의뢰에
데려갈 수 있게 되었습니다!","Du kannst jetzt Beelzemon zu einigen Fällen
mitnehmen!"
10001,,"Ora puoi portare Renamon con te in
alcuni casi!",能跟妖狐獸一起去部份委託了！,,"레나몬을 일부 의뢰에
데려갈 수 있게 되었습니다!","Du kannst jetzt Renamon zu einigen Fällen
mitnehmen!"
10002,,"Ora puoi portare Leomon con te in
alcuni casi!",能跟獅子獸一起去部份委託了！,,"레오몬을 일부 의뢰에
데려갈 수 있게 되었습니다!","Du kannst jetzt Leomon zu einigen Fällen
mitnehmen!"
10003,,"Ora puoi portare Lillymon con te in
alcuni casi!",能跟花仙獸一起去部份委託了！,,"릴리몬을 일부 의뢰에
데려갈 수 있게 되었습니다!","Du kannst jetzt Lillymon zu einigen Fällen
mitnehmen!"
10010,,Non ci sono dungeon tra cui scegliere.,目前沒有可選擇的迷宮,,현재 선택 가능한 던전이 없습니다.,Es stehen keine Dungeons zur Auswahl.
1022,,"Seleziona ""Continua Cyber ​​Sleuth"" dai dati di
salvataggio del gioco precedente e ricevi le ricompense.","只要有前作的保存資料，便能用【繼承前作】
來獲得各種特典",,"전작 저장 데이터가 있다면【전작 이어받기】로
다양한 특전을 얻을 수 있습니다.","Wähle bei Speicherdaten aus dem Vorgängerspiel
„Cyber Sleuth fortsetzen“ und erhalte Belohnungen."
1023,,"Premi il tasto △ per importare i
dati salvati tramite Cross Save.","要從其他版本繼承保存資料時，
請按△按鈕",,"다른 하드에서 저장 데이터를 이어받을 경우
△버튼을 눌러주세요.","Drücke die △-Taste, um Speicherdaten
mit Cross-Save zu importieren."
1024,,"Selezionare una posizione di archiviazione per i dati
importati.",請選擇繼承資料的保存位置,,이어받은 데이터를 저장할 위치를 선택해 주세요.,"Bitte wähle einen Speicherort für importierte
Daten."
2950,,"L'host ha lasciato la stanza. Torna alla
schermata di creazione/ricerca della stanza.","房主已退出
返回製作．搜尋房間選單",,"호스트가 퇴실했습니다.
룸의 작성과 검색 메뉴로 돌아갑니다.","Gastgeber hat den Raum verlassen. Kehre zur
Raumerstellung/-suche zurück."
3506,,"È richiesta l'iscrizione a Nintendo Switch Online.
Per maggiori informazioni, consulta il Nintendo eShop.","需要加入Nintendo Switch Online
可至Nintendo eshop確認詳細資訊",,"Nintendo Switch Online 가입이 필요합니다.
닌텐도 e숍에서 자세한 정보를 볼 수 있습니다.","Mitgliedschaft für Nintendo Switch Online-Service
benötigt. Weitere Informationen im Nintendo eShop."
3507,,Questo servizio non è attualmente disponibile.,目前為非服務時間,,서비스 기간이 아닙니다.,Dieser Service ist zurzeit nicht verfügbar.
3508,,"Non è stato possibile stabilire una
connessione internet. Controlla le impostazioni.","無法連接上網路
請確認設定",,"인터넷에 접속할 수 없습니다.
설정을 확인해 주십시오.","Es konnte keine Internetverbindung hergestellt
werden. Bitte die Einstellungen überprüfen."
3509,,"Si è verificato un
errore. Riprova più tardi.","發生錯誤
請放置一段時間後重新嘗試",,"에러가 발생했습니다.
잠시 후에 다시 시도해 주십시오.","Es ist ein Fehler aufgetreten.
Bitte versuche es später erneut."
3510,,"Si è verificato un errore. Se il problema
persiste, eseguire un aggiornamento software.","發生錯誤
若重複發生錯誤時，請先嘗試更新主機",,"에러가 발생했습니다.
에러가 반복해서 발생할 경우, 본체 업데이트를 시도해 주십시오.","Es ist ein Fehler aufgetreten. Wenn das Problem
bestehen bleibt, führe ein Software-Update durch."
3511,,"Connessione al server interrotta. Si prega di
utilizzare il servizio con una sola console per account Nintendo.","連線已中斷。Nintendo帳號
無法同時在2台以上的主機上使用",,"통신이 끊겼습니다. 1개의 닌텐도 계정을 사용해서 
2대 이상의 본체를 동시에 이용할 수 없습니다.","Verbindung zum Server unterbrochen. Service bitte
nur mit einer Konsole pro Nintendo-Account nutzen."
3512,,"Il server è attualmente in
manutenzione. Riprova più tardi.","伺服器維修中
很抱歉，請稍待一段時間",,"서버 점검 중입니다.
불편을 끼쳐 죄송합니다. 잠시 기다려주십시오.","Zurzeit finden Wartungsarbeiten am Server statt.
Bitte versuche es später erneut."
3513,,"Riavviare il software ed eseguire
l'aggiornamento. Tutti i dati non salvati andranno persi al riavvio.","需要更新應用程式。請重新啟動應用程式並進行更新。
（重新啟動後，尚未保存的進度將會消失）",,"소프트웨어를 업데이트해야 합니다. 소프트웨어를 재기동하여 업데이트해 주십시오.
(재기동 시, 저장하지 않은 내용은 사라집니다)","Software neu starten und Update durchführen. Bei
Neustart gehen nicht gespeicherte Daten verloren."
3514,,"Non sono possibili ulteriori connessioni al
dispositivo di destinazione. Riprova più tardi.","對方人數已額滿，因此無法參加
請稍候重新嘗試",,"접속 기기가 만원 상태이므로 참가할 수 없습니다.
잠시 후에 다시 시도해 주십시오.","Es sind keine weiteren Verbindungen mit dem Ziel-
gerät möglich. Bitte versuche es später erneut."
3515,,"Nessuna connessione ad altre
console. Riprova più tardi.","無法與對方的主機連線
請稍候重新嘗試",,"상대방의 게임기와 통신할 수 없습니다.
잠시 후에 다시 시도해 주십시오.","Keine Verbindung zu anderen Konsolen. Bitte
versuche es später erneut."
3516,,"Si è verificato un errore durante il
trasferimento dei dati. Riprova più tardi.","連線發生錯誤
請稍候重新嘗試",,"통신 에러가 발생했습니다.
잠시 후에 다시 시도해 주십시오.","Es ist ein Fehler bei der Datenübertragung
aufgetreten. Bitte versuche es später erneut."
3517,,"Errore di trasferimento dati. È necessario un
aggiornamento software per utilizzare i servizi online.","連線發生錯誤
若要使用連線服務，請先更新應用程式",,"통신 에러가 발생했습니다.
네트워크 서비스를 이용하려면 소프트웨어를 업데이트해 주십시오.","Fehler bei der Datenübertragung. Software-Update
zur Nutzung von Online-Services erforderlich."
3518,,"Si è verificato un errore durante il
trasferimento dei dati.",連線發生錯誤,,통신 에러가 발생했습니다.,"Es ist ein Fehler bei der Datenübertragung
aufgetreten."
3519,,"Nessuna connessione ad altre
console. Riprova più tardi.","無法接受對方的連線要求
請稍候重新嘗試",,"통신 상대와 접속이 되지 않았습니다.
잠시 후에 다시 시도해 주십시오.","Keine Verbindung zu anderen Konsolen. Bitte
versuche es später erneut."
3520,,"Errore. Se il problema persiste, visita
il sito web del supporto Nintendo.","發生錯誤。若重複發生錯誤
請至Nintendo Switch支援網站查詢",,"에러가 발생했습니다. 에러가 반복해서 발생할 경우
Nintendo Switch 고객지원 사이트를 확인해 주십시오.","Fehler. Wenn das Problem bestehen bleibt, besuche
bitte die Website des Nintendo-Service."
3521,,"Lo spazio di archiviazione non è
sufficiente. Archiviare o eliminare i dati.","保存容量不足
請先整理空間",,"보존 기기의 용량이 부족합니다.
데이터를 정리해 주십시오.","Der Speicherort verfügt nicht über genügend freien
Speicherplatz. Bitte archiviere oder lösche Daten."
